PID,BIAS,REPS,HomType,Position,CUE,POS.SHOWN,DOMREL,SUBREL,UNREL,BIAS,LEN,LgFreq,ANSWER,MS,MS.3.STDEV,MS.IQR,,PID,MEAN,STDEV,MIN,MAX,MEDIAN,IQR,Min,Max,Total
33,UNRELATED FILLER,short,,84,MORTAL,,MORTAL -- FLAG,,,,,,C,2014,2014,,,,,,,,,,,,
33,UNRELATED FILLER,short,,135,BASKET,,BASKET -- SMART,,,,,,C,2278,2278,,,,,,,,,,,,
34,dominant,long,NV,115,COUNTER,N,COUNTER -- KITCHEN,COUNTER -- OPPOSE,COUNTER -- SHRINK,0.758169935,7,2.762,C,1,,,,,,,,,,,,,
34,dominant,long,NN,106,CABLE,,CABLE -- TELEVISION,CABLE -- CORD,CABLE -- WHISTLE,0.716216216,5,2.9,M,483,483,483,,,,,,,,,,,
34,dominant,long,NN,118,DIGIT,,DIGIT -- NUMBER,DIGIT -- FINGER,DIGIT -- CAUGHT,0.839378238,5,3.68,M,672,672,672,,,,,,,,,,,
34,dominant,long,NV,10,BAR ,N,BAR -- BEER,BAR -- FORBID,BAR -- SWING,0.834482759,4,3.12,M,688,688,688,,,,,,,,,,,
34,dominant,long,NN,70,MARBLE,,MARBLE -- STONE,MARBLE -- ROUND,MARBLE -- MAGIC,0.489655172,6,3.43,M,707,707,707,,,,,,,,,,,
34,dominant,long,NV,107,BOIL,V,BOIL -- WATER,BOIL -- PIMPLE,BOIL -- DETAIL,1,4,3,M,721,721,721,,,,,,,,,,,
34,dominant,long,NV,50,QUIVER,V,QUIVER -- TREMBLE,QUIVER -- ARROW,QUIVER -- SPLASH,0.717391304,6,2.33,M,746,746,746,,,,,,,,,,,
34,dominant,long,NV,89,LOAF,N,LOAF -- BREAD,LOAF -- LAZY,LOAF -- ROLE,0.612068966,4,2.969,M,753,753,753,,,,,,,,,,,
34,dominant,long,NV,32,SOCK,N,SOCK -- SHOE,SOCK -- HIT,SOCK -- TEN,0.866666,4,3.869,M,809,809,809,,,,,,,,,,,
34,dominant,long,NN,31,FAULT,,FAULT -- BLAME,FAULT -- EARTHQUAKE,FAULT -- HOMEWORK,0.641891892,5,3.01,M,882,882,882,,,,,,,,,,,
34,dominant,long,NN,57,GAS,,GAS -- PETROLEUM,GAS -- SOLID,GAS -- PAYROLL,0.794871795,3,2.41,M,898,898,898,,,,,,,,,,,
34,dominant,long,NV,15,PEER,N,PEER -- FRIEND,PEER -- LOOK,PEER -- NIGHT,0.649350649,4,4.65,M,970,970,970,,,,,,,,,,,
34,dominant,long,NV,42,DART,N,DART -- THROW,DART -- SPRINT,DART -- PORCH,0.736486486,4,2.692,M,1018,1018,1018,,,,,,,,,,,
34,dominant,long,NN,73,BEEF,,BEEF -- COMPLAINT,BEEF -- COMPLAINT,BEEF -- BLANKET,0.878787879,4,2.82,C,1082,1082,1082,,,,,,,,,,,
34,dominant,long,NN,129,LIMB,,LIMB -- ARM,LIMB -- BRANCH,LIMB -- PLATE,0.563492063,4,3.12,C,1185,1185,1185,,,,,,,,,,,
34,dominant,long,NN,117,RULER,,RULER -- MEASURE,RULER -- KING,RULER -- SIGNAL,0.777777778,5,3.28,M,1296,1296,1296,,,,,,,,,,,
34,dominant,short,NN,8,NAIL,,NAIL -- HAMMER,NAIL -- POLISH,NAIL -- WISDOM,0.66025641,4,2.753,M,606,606,606,,,,,,,,,,,
34,dominant,short,NV,133,HIDE,V,HIDE -- SEEK,HIDE -- COW,HIDE -- BAT,0.993,4,3.022,M,645,645,645,,,,,,,,,,,
34,dominant,short,NN,49,HORN,,HORN -- TRUMPET,HORN -- ANTLER,HORN -- STAPLE,0.75862069,4,1.763,M,678,678,678,,,,,,,,,,,
34,dominant,short,NN,44,DOUGH,,DOUGH -- COOKIE,DOUGH -- MONEY,DOUGH -- HOTEL,0.826086957,5,3.721,M,692,692,692,,,,,,,,,,,
34,dominant,short,NN,54,NUT,,NUT -- ALMOND,NUT -- CRAZY,NUT -- LIQUOR,0.489655172,3,2.95,M,701,701,701,,,,,,,,,,,
34,dominant,short,NN,41,ARMS,,ARMS -- BODY,ARMS -- WEAPONDS,ARMS -- SIMPLE,0.701388889,4,3.66,M,845,845,845,,,,,,,,,,,
34,dominant,short,NN,124,BILL,,BILL -- CHECK,BILL -- LAW,BILL -- FACT,0.571428571,4,3.95,M,861,861,861,,,,,,,,,,,
34,dominant,short,NV,85,FOIL,N,FOIL -- ALUMINUM,FOIL -- RUIN,FOIL -- STREAM,0.869281046,4,2.61,M,862,862,862,,,,,,,,,,,
34,dominant,short,NV,95,STUMP,N,STUMP -- WOOD,STUMP -- CONFUSE,STUMP -- CARPET,0.717241379,5,2.77,M,878,878,878,,,,,,,,,,,
34,dominant,short,NV,58,STUB,N,STUB -- TICKET,STUB -- HURT,STUB -- MAJOR,0.296551724,4,3.728,M,885,885,885,,,,,,,,,,,
34,dominant,short,NV,100,HARBOR,N,HARBOR -- BOAT,HARBOR -- SHELTER,HARBOR -- ISSUE,0.834482759,6,3.241,M,941,941,941,,,,,,,,,,,
34,dominant,short,NN,128,CRICKET,,CRICKET -- INSECT,CRICKET -- SPROT,CRICKET -- CANDLE,0.777027027,7,2.61,M,942,942,942,,,,,,,,,,,
34,dominant,short,NV,94,MUG,N,MUG -- COFFEE,MUG -- ROB,MUG -- GROW,0.825,3,3.482,M,981,981,981,,,,,,,,,,,
34,dominant,short,NV,114,PICTURE,N,PICTURE -- PORTRAIT,PICTURE -- IMAGINE,PICTURE -- CLIENTS,0.724489796,7,3.03,M,1014,1014,1014,,,,,,,,,,,
34,dominant,short,NV,14,GRATE,V,GRATE -- SHRED,GRATE -- SEWER,GRATE -- SCALP,0.952702703,5,2.28,M,1286,1286,1286,,,,,,,,,,,
34,dominant,short,NN,67,DIAMOND,,DIAMOND -- GEM,DIAMOND -- BASEBALL,DIAMOND -- MANUAL,0.880434783,7,2.61,M,2022,2022,,,,,,,,,,,,
34,RELATED FILLER,long,,140,FORGIVE,,FORGIVE -- FORGET,,,,,,M,849,849,849,,,,,,,,,,,
34,RELATED FILLER,long,,74,DISLIKE,,DISLIKE -- HATE,,,,,,M,865,865,865,,,,,,,,,,,
34,RELATED FILLER,long,,80,MINTS,,MINTS -- CANDY,,,,,,M,939,939,939,,,,,,,,,,,
34,RELATED FILLER,long,,151,FEATHERS,,FEATHERS -- BIRD,,,,,,M,967,967,967,,,,,,,,,,,
34,RELATED FILLER,long,,113,ASTRONOMY,,ASTRONOMY -- STAR,,,,,,M,986,986,986,,,,,,,,,,,
34,RELATED FILLER,long,,105,JOURNEY,,JOURNEY -- TRIP,,,,,,M,1049,1049,1049,,,,,,,,,,,
34,RELATED FILLER,long,,28,UNHAPPY,,UNHAPPY -- SAD,,,,,,M,1378,1378,1378,,,,,,,,,,,
34,RELATED FILLER,short,,56,FLESH,,FLESH -- SKIN,,,,,,M,582,582,582,,,,,,,,,,,
34,RELATED FILLER,short,,142,EASY,,EASY -- HARD,,,,,,M,725,725,725,,,,,,,,,,,
34,RELATED FILLER,short,,3,FOREST,,FOREST -- TREE,,,,,,M,806,806,806,,,,,,,,,,,
34,RELATED FILLER,short,,7,CAVITY,,CAVITY -- TOOTH,,,,,,M,869,869,869,,,,,,,,,,,
34,RELATED FILLER,short,,153,BOULDER,,BOULDER -- ROCK,,,,,,M,925,925,925,,,,,,,,,,,
34,RELATED FILLER,short,,109,PASTURE,,PASTURE -- GRAZE,,,,,,M,1054,1054,1054,,,,,,,,,,,
34,RELATED FILLER,short,,78,GROVE,,GROVE -- ORANGE,,,,,,C,1156,1156,1156,,,,,,,,,,,
34,subordinate,long,NV,136,PRUNE,N,PRUNE -- FRUIT,PRUNE -- CUT,PRUNE -- WALL,0.829787234,5,3.56,M,0,,,,,,,,,,,,,
34,subordinate,long,NN,55,TRUNK,,TRUNK -- CAR,TRUNK -- ELEPHANT,TRUNK -- GROUND,0.585034014,5,3.57,M,680,680,680,,,,,,,,,,,
34,subordinate,long,NN,12,LETTER,,LETTER -- MAIL,LETTER -- ALPHABET,LETTER -- PLANTS,0.783783784,6,2.69,M,755,755,755,,,,,,,,,,,
34,subordinate,long,NN,6,KID,,KID - CHILD,KID -- GOAT,KID -- STONE,0.817567568,3,3.32,C,786,786,786,,,,,,,,,,,
34,subordinate,long,NV,79,SWALLOW,V,SWALLOW -- CHEW,SWALLOW -- BIRD,SWALLOW -- EARL,0.987654321,7,3.018,M,817,817,817,,,,,,,,,,,
34,subordinate,long,NV,110,HAMPER,N,HAMPER -- LAUNDRY,HAMPER -- HINDER,HAMPER -- HARVEST,0.736486486,6,2.29,C,849,849,849,,,,,,,,,,,
34,subordinate,long,NN,53,SENTENCE,,SENTENCE -- PARAGRAPH,SENTENCE -- JUDGMENT,SENTENCE -- POSSESSED,0.647887324,8,2.53,M,874,874,874,,,,,,,,,,,
34,subordinate,long,NN,68,FAN,,FAN -- AIR,FAN -- SPORTS,FAN -- BEAR,0.797297297,3,3.467,M,874,874,874,,,,,,,,,,,
34,subordinate,long,NN,46,YARN,,YARN -- WOOL,YARN -- STORY,YARN -- PILOT ,0.850393701,4,3.13,C,882,882,882,,,,,,,,,,,
34,subordinate,long,NV,21,SLUG,N,SLUG -- SNAIL,SLUG -- SLAP,SLUG -- RAFT,0.636363636,4,2.382,C,896,896,896,,,,,,,,,,,
34,subordinate,long,NV,102,HARP,N,HARP -- MUSIC,HARP -- NAG,HARP -- NOON,0.842424242,4,2.97,C,905,905,905,,,,,,,,,,,
34,subordinate,long,NN,26,JOINT,,JOINT -- ELBOW,JOINT -- MARIJUANA,JOINT -- PAJAMAS,0.317241379,5,2.47,M,970,970,970,,,,,,,,,,,
34,subordinate,long,NN,71,CRUST,,CRUST -- PIE,CRUST -- EARTH,CRUST -- DOGS,0.932432432,5,3.432,M,1001,1001,1001,,,,,,,,,,,
34,subordinate,long,NV,43,PAGE,N,PAGE -- PAPER,PAGE -- CALL,PAGE -- HONEY,0.589041096,4,4.19,M,1003,1003,1003,,,,,,,,,,,
34,subordinate,long,NV,130,TIRE,N,TIRE -- WHEEL,TIRE -- SLEEP,TIRE -- ANGEL,0.820689,4,3.601,M,1283,1283,1283,,,,,,,,,,,
34,subordinate,long,NV,108,BARK,V,BARK -- DOG,BARK -- TREE,BARK -- ROAD,0.798611111,4,3.76,M,1660,1660,,,,,,,,,,,,
34,subordinate,short,NN,119,CALF,,CALF -- ANIMAL,CALF -- LEG,CALF -- MOON,0.76969697,4,3.406,M,439,439,,,,,,,,,,,,
34,subordinate,short,NV,120,SCALE,N,SCALE -- WEIGH,SCALE -- CLIMB,SCALE -- THUMB,0.803030303,5,2.78,M,718,718,718,,,,,,,,,,,
34,subordinate,short,NN,24,GRAIN,,GRAIN -- WHEAT,GRAIN -- SAND,GRAIN -- DELAY,0.689189189,5,2.75,M,727,727,727,,,,,,,,,,,
34,subordinate,short,NV,20,FLY,N,FLY -- BUG,FLY -- AIRPLANE,FLY -- FROZEN,0.604060914,3,2.89,C,774,774,774,,,,,,,,,,,
34,subordinate,short,NN,62,BEAM,,BEAM -- LIGHT,BEAM -- BALANCE,BEAM -- COUSIN,0.65034965,4,3.397,C,782,782,782,,,,,,,,,,,
34,subordinate,short,NN,29,STRAW,,STRAW -- HAY,STRAW -- SIP,STRAW -- OWL,0.5,5,2.458,C,792,792,792,,,,,,,,,,,
34,subordinate,short,NV,61,COAST,N,COAST -- SHORE,COAST -- GLIDE,COAST -- FEAST,0.72,5,2.54,M,798,798,798,,,,,,,,,,,
34,subordinate,short,NN,16,CABINET,,CABINET -- SHELF,CABINET -- MINISTRY,CABINET -- THREAD,0.834482759,7,2.422,C,822,822,822,,,,,,,,,,,
34,subordinate,short,NV,30,GROOM,N,GROOM -- BRIDE,GROOM -- COMB,GROOM -- DIME,0.657608696,5,2.79,M,915,915,915,,,,,,,,,,,
34,subordinate,short,NN,52,KEY,,KEY -- LOCK,KEY -- PIANO,KEY -- HILL,0.812121212,3,3.282,M,977,977,977,,,,,,,,,,,
34,subordinate,short,NV,34,TRAIN,N,TRAIN -- RAILROAD,TRAIN -- TEACH,TRAIN -- REALITY,0.84,5,3.19,M,981,981,981,,,,,,,,,,,
34,subordinate,short,NN,22,FOOT,,FOOT -- TOE,FOOT -- INCH,FOOT -- HAWK,0.867346939,4,2.81,M,1104,1104,1104,,,,,,,,,,,
34,subordinate,short,NV,122,PUNCH,V,PUNCH -- FIGHT,PUNCH -- DRINK,PUNCH -- CLOSE,0.79,5,4.049,M,1117,1117,1117,,,,,,,,,,,
34,subordinate,short,NV,60,HAND,N,HAND -- GLOVE,HAND -- GIVE,HAND -- NONE,0.848484848,4,3.751,M,1128,1128,1128,,,,,,,,,,,
34,subordinate,short,NV,59,VACUUM,V,VACUUM -- CLEAN,VACUUM -- SPACE,VACUUM -- HORSE,0.958333333,6,3.66,M,1207,1207,1207,,,,,,,,,,,
34,subordinate,short,NN,127,HABIT,,HABIT -- CUSTOM,HABIT -- NUN,HABIT -- TUBES,0.612244898,5,2.53,C,1780,1780,,,,,,,,,,,,
34,unrelated,long,NN,101,CANE,,CANE -- ELDERLY,CANE -- SUGAR,CANE -- PEANUT,0.482014388,4,2.8,M,763,763,763,,,,,,,,,,,
34,unrelated,long,NN,65,BULB,,BULB -- LAMP,BULB -- FLOWER,BULB -- SUITS,0.821917808,4,2.95,C,851,851,851,,,,,,,,,,,
34,unrelated,long,NV,92,PARK,N,PARK -- PICNIC,PARK -- STOP,PARK -- COUNT,0.682432432,4,3.662,C,875,875,875,,,,,,,,,,,
34,unrelated,long,NN,17,CHEST,,CHEST -- BREAST,CHEST -- TREASURE,CHEST -- MUSICAL,0.5,5,2.83,C,898,898,898,,,,,,,,,,,
34,unrelated,long,NV,37,SWAMP,N,SWAMP -- MARSH,SWAMP -- OVERWHELM,SWAMP -- ROOFTOP,0.888888889,5,1.91,C,898,898,898,,,,,,,,,,,
34,unrelated,long,NN,91,TEMPLE,,TEMPLE -- CHURCH,TEMPLE -- FOREHEAD,TEMPLE -- KISSING,0.765151515,6,3.08,C,1000,1000,1000,,,,,,,,,,,
34,unrelated,long,NV,47,DOCTOR,N,DOCTOR -- HOSPITAL,DOCTOR -- TAMPER,DOCTOR -- CIRCLES,0.737373737,6,2.61,C,1059,1059,1059,,,,,,,,,,,
34,unrelated,long,NN,33,BALL,,BALL -- BOUNCE,BALL -- DANCE,BALL -- TARGET,0.690217391,4,3.29,C,1106,1106,1106,,,,,,,,,,,
34,unrelated,long,NV,145,POP,N,POP -- SODA,POP -- BURST,POP -- BELLS,0.385135135,3,2.83,C,1122,1122,1122,,,,,,,,,,,
34,unrelated,long,NN,137,STAFF,,STAFF -- FACULTY,STAFF -- STICK,STAFF -- ORANGE,0.682432432,5,3.06,C,1193,1193,1193,,,,,,,,,,,
34,unrelated,long,NV,83,DUCK,N,DUCK -- GOOSE,DUCK -- UNDER,DUCK -- CLOCK,0.930232558,4,3.476,C,1197,1197,1197,,,,,,,,,,,
34,unrelated,long,NV,135,PITCH,V,PITCH -- CATCH,PITCH -- TONE,PITCH -- DUMB,0.95139,5,3.38,C,1234,1234,1234,,,,,,,,,,,
34,unrelated,long,NN,146,GAME,,GAME -- FOOTBALL,GAME -- HUNT,GAME -- TONGUE,0.797297297,4,3.2,C,1343,1343,1343,,,,,,,,,,,
34,unrelated,long,NN,116,RACKET,,RACKET -- TENNIS,RACKET -- NOISE,RACKET -- EXPERT,0.90647482,6,3.05,C,1555,1555,,,,,,,,,,,,
34,unrelated,long,NV,138,RELISH,N,RELISH -- PICKLE,RELISH -- ENJOY,RELISH -- RECALL,0.614864865,6,3,M,1795,1795,,,,,,,,,,,,
34,unrelated,long,NV,38,SOIL,N,SOIL -- PLANT,SOIL - SMUDGE,SOIL -- GRAVY,0.929292929,4,2.431,C,3000,,,,,,,,,,,,,
34,unrelated,short,NN,99,LOG,,LOG -- CABIN,LOG -- JOURNAL,LOG -- WAITER,0.854545455,3,2.83,C,668,668,668,,,,,,,,,,,
34,unrelated,short,NN,11,BATTERY,,BATTERY -- ACID,BATTERY -- ASSAULT,BATTERLY -- STABLE,0.746753247,7,2.83,C,760,760,760,,,,,,,,,,,
34,unrelated,short,NN,36,POOL,,POOL -- SWIM,POOL -- BILLIARDS,POOL -- CURFEW,0.810055866,4,2.371,C,814,814,814,,,,,,,,,,,
34,unrelated,short,NV,63,BOLT,N,BOLT -- SCREW,BOLT -- RUN,BOLT -- KISS,0.635802469,4,3.791,C,844,844,844,,,,,,,,,,,
34,unrelated,short,NN,90,YARD,,YARD -- FENCE,YARD -- MILE,YARD -- SLAVE,0.637795276,4,2.97,C,852,852,852,,,,,,,,,,,
34,unrelated,short,NV,27,VAULT,N,VAULT -- BANK,VAULT -- JUMP,VAULT -- SOUL,0.745454545,5,3.594,C,861,861,861,,,,,,,,,,,
34,unrelated,short,NV,112,SKIRT,N,SKIRT -- BLOUSE,SKIRT -- AVOID,SKIRT -- ROBOT,0.878205128,5,2.794,C,920,920,920,,,,,,,,,,,
34,unrelated,short,NN,19,PUPIL,,PUPIL -- STUDENT,PUPIL -- EYE,PUPIL -- FIELD,0.785714286,5,3.55,C,934,934,934,,,,,,,,,,,
34,unrelated,short,NV,143,JERK,N,JERK -- MEAN,JERK -- YANK,JERK -- DEEP,0.410596026,4,3.59,C,960,960,960,,,,,,,,,,,
34,unrelated,short,NV,103,EGG,N,EGG -- CHICKEN,EGG -- TAUNT,EGG -- VELVET,0.842424242,3,2.51,C,993,993,993,,,,,,,,,,,
34,unrelated,short,NV,39,DASH,V,DASH -- RUN,DASH -- SALT,DASH -- ROCK,0.939189189,4,3.64,C,999,999,999,,,,,,,,,,,
34,unrelated,short,NN,35,DEGREE,,DEGREE -- COLLEGE,DEGREE -- TEMPERATURE,DEGREE -- FORGOTTEN,0.465753425,6,3.25,C,1071,1071,1071,,,,,,,,,,,
34,unrelated,short,NV,93,DITCH,N,DITCH -- DIRT,DITCH -- LEAVE,DITCH -- MOVIE,1,5,3.8,C,1173,1173,1173,,,,,,,,,,,
34,unrelated,short,NN,144,POKER,,POKER -- CHIPS,POKER -- FIRE,POKER -- GLASS,0.882758621,5,3.49,C,1470,1470,1470,,,,,,,,,,,
34,unrelated,short,NN,96,PIT,,PIT -- HOLE,PIT -- CHERRY,PIT -- CRASH,0.549295775,3,3.16,C,1591,1591,,,,,,,,,,,,
34,unrelated,short,NV,132,SQUASH,N,SQUASH -- VEGETABLE,SQUASH -- FLATTEN,SQUASH -- PARANOIA,0.681818182,6,2.14,C,1911,1911,,,,,,,,,,,,
34,UNRELATED FILLER,long,,69,MASON,,MASON -- KNEE,,,,,,C,2,,,,,,,,,,,,,
34,UNRELATED FILLER,long,,25,JURY,,JURY -- KISS,,,,,,C,868,868,868,,,,,,,,,,,
34,UNRELATED FILLER,long,,66,FRAME,,FRAME -- SHORT,,,,,,C,882,882,882,,,,,,,,,,,
34,UNRELATED FILLER,long,,72,SPONSOR,,SPONSOR -- POET,,,,,,C,884,884,884,,,,,,,,,,,
34,UNRELATED FILLER,long,,84,COIN,,COIN -- DETAIL,,,,,,C,907,907,907,,,,,,,,,,,
34,UNRELATED FILLER,long,,154,BITTER,,BITTER -- SCARF,,,,,,C,931,931,931,,,,,,,,,,,
34,UNRELATED FILLER,long,,64,CREST,,CREST -- CAT,,,,,,M,945,945,945,,,,,,,,,,,
34,UNRELATED FILLER,long,,40,FELLOW,,FELLOW -- RUB,,,,,,C,946,946,946,,,,,,,,,,,
34,UNRELATED FILLER,long,,77,STRAIN,,STRAIN -- SONG,,,,,,C,977,977,977,,,,,,,,,,,
34,UNRELATED FILLER,long,,48,SOLE,,SOLE -- TRIANGLE,,,,,,C,1002,1002,1002,,,,,,,,,,,
34,UNRELATED FILLER,long,,126,LIME,,LIME -- WING,,,,,,C,1089,1089,1089,,,,,,,,,,,
34,UNRELATED FILLER,long,,87,CONCLUDE,,CONCLUDE -- CURTAINS,,,,,,C,1105,1105,1105,,,,,,,,,,,
34,UNRELATED FILLER,long,,4,MARGIN,,MARGIN -- MEDICINE,,,,,,C,1122,1122,1122,,,,,,,,,,,
34,UNRELATED FILLER,long,,148,MUFFIN,,MUFFIN -- BEACH,,,,,,C,1225,1225,1225,,,,,,,,,,,
34,UNRELATED FILLER,long,,104,INJURY,,INJURY -- BAMBOO,,,,,,C,1297,1297,1297,,,,,,,,,,,
34,UNRELATED FILLER,long,,9,DIET,,DIET -- FORTUNE,,,,,,C,1320,1320,1320,,,,,,,,,,,
34,UNRELATED FILLER,long,,13,WEARY,,WEARY -- MIRAGE,,,,,,M,1450,1450,1450,,,,,,,,,,,
34,UNRELATED FILLER,long,,98,STORY,,STORY -- BEND,,,,,,M,1474,1474,1474,,,,,,,,,,,
34,UNRELATED FILLER,long,,150,BLANKET,,BLANKET -- HOOP,,,,,,C,1474,1474,1474,,,,,,,,,,,
34,UNRELATED FILLER,long,,76,UNCLE,,UNCLE -- GIRAFFE,,,,,,C,1505,1505,,,,,,,,,,,,
34,UNRELATED FILLER,long,,86,COSTUME,,COSTUME -- EXERCISE,,,,,,C,1593,1593,,,,,,,,,,,,
34,UNRELATED FILLER,long,,131,GRAPH,,GRAPH -- CROSS,,,,,,M,2609,,,,,,,,,,,,,
34,UNRELATED FILLER,long,,149,CONTACT,,CONTACT -- TRIGGER,,,,,,M,3609,,,,,,,,,,,,,
34,UNRELATED FILLER,short,,125,LENS,,LENS -- BRAVERY,,,,,,C,677,677,677,,,,,,,,,,,
34,UNRELATED FILLER,short,,123,RAIN,,RAIN -- JUSTICE,,,,,,C,741,741,741,,,,,,,,,,,
34,UNRELATED FILLER,short,,5,LAWYER,,LAWYER -- MICROWAVE,,,,,,C,895,895,895,,,,,,,,,,,
34,UNRELATED FILLER,short,,2,SAIL,,SAIL -- LEASE,,,,,,C,926,926,926,,,,,,,,,,,
34,UNRELATED FILLER,short,,75,WARRANT,,WARRANT -- SICK,,,,,,C,950,950,950,,,,,,,,,,,
34,UNRELATED FILLER,short,,18,BED,,BED -- BACON,,,,,,C,974,974,974,,,,,,,,,,,
34,UNRELATED FILLER,short,,97,ROW,,ROW -- MARKET,,,,,,C,1005,1005,1005,,,,,,,,,,,
34,UNRELATED FILLER,short,,51,ARMY,,ARMY -- QUESTION,,,,,,C,1022,1022,1022,,,,,,,,,,,
34,UNRELATED FILLER,short,,139,ATOM,,ATOM -- SNAKE,,,,,,C,1028,1028,1028,,,,,,,,,,,
34,UNRELATED FILLER,short,,147,SPARE,,SPARE -- NUTMEG,,,,,,C,1037,1037,1037,,,,,,,,,,,
34,UNRELATED FILLER,short,,88,MAPLE,,MAPLE -- SHEETS,,,,,,C,1071,1071,1071,,,,,,,,,,,
34,UNRELATED FILLER,short,,134,BASKET,,BASKET -- SMART,,,,,,C,1197,1197,1197,,,,,,,,,,,
34,UNRELATED FILLER,short,,81,REFLECT,,REFLECT -- FONT,,,,,,C,1213,1213,1213,,,,,,,,,,,
34,UNRELATED FILLER,short,,23,SURPLUS,,SURPLUS -- LANDING,,,,,,C,1396,1396,1396,,,,,,,,,,,
34,UNRELATED FILLER,short,,45,TREND,,TREND -- OCEAN,,,,,,C,1454,1454,1454,,,,,,,,,,,
34,UNRELATED FILLER,short,,1,ATLAS,,ATLAS -- MODERN,,,,,,M,1671,1671,,,,,,,,,,,,
34,UNRELATED FILLER,short,,155,LOCATION,,LOCATION -- LUNCH,,,,,,C,1701,1701,,,,,,,,,,,,
34,UNRELATED FILLER,short,,121,BUZZ,,BUZZ -- TEMPT,,,,,,C,1783,1783,,,,,,,,,,,,
34,UNRELATED FILLER,short,,141,STEEL,,STEEL -- FAST,,,,,,C,1813,1813,,,,,,,,,,,,
34,UNRELATED FILLER,short,,82,PENALTY,,PENALTY -- GUITAR,,,,,,C,1861,1861,,,,,,,,,,,,
34,UNRELATED FILLER,short,,152,MORTAL,,MORTAL -- FLAG,,,,,,C,1918,1918,,,,,,,,,,,,
34,UNRELATED FILLER,short,,111,APPLAUSE,,APPLAUSE -- RIFLE,,,,,,C,2092,2092,,,,,,,,,,,,
34,UNRELATED FILLER,short,,156,DEBUT,,DEBUT -- STRETCH,,,,,,C,3102,,,,,,,,,,,,,
35,dominant,long,NV,12,BOIL,V,BOIL -- WATER,BOIL -- PIMPLE,BOIL -- DETAIL,1,4,3,M,985,985,985,,,,,,,,,,,
35,dominant,long,NN,60,CALF,,CALF -- ANIMAL,CALF -- LEG,CALF -- MOON,0.76969697,4,3.406,M,1130,1130,1130,,,,,,,,,,,
35,dominant,long,NN,32,KEY,,KEY -- LOCK,KEY -- PIANO,KEY -- HILL,0.812121212,3,3.282,M,1139,1139,1139,,,,,,,,,,,
35,dominant,long,NN,24,GRAIN,,GRAIN -- WHEAT,GRAIN -- SAND,GRAIN -- DELAY,0.689189189,5,2.75,M,1336,1336,1336,,,,,,,,,,,
35,dominant,long,NV,37,QUIVER,V,QUIVER -- TREMBLE,QUIVER -- ARROW,QUIVER -- SPLASH,0.717391304,6,2.33,M,1337,1337,1337,,,,,,,,,,,
35,dominant,long,NN,61,BEAM,,BEAM -- LIGHT,BEAM -- BALANCE,BEAM -- COUSIN,0.65034965,4,3.397,M,1555,1555,1555,,,,,,,,,,,
35,dominant,long,NN,141,STRAW,,STRAW -- HAY,STRAW -- SIP,STRAW -- OWL,0.5,5,2.458,M,1562,1562,1562,,,,,,,,,,,
35,dominant,long,NV,139,SOCK,N,SOCK -- SHOE,SOCK -- HIT,SOCK -- TEN,0.866666,4,3.869,M,1602,1602,1602,,,,,,,,,,,
35,dominant,long,NV,112,LOAF,N,LOAF -- BREAD,LOAF -- LAZY,LOAF -- ROLE,0.612068966,4,2.969,M,1609,1609,1609,,,,,,,,,,,
35,dominant,long,NN,53,CABINET,,CABINET -- SHELF,CABINET -- MINISTRY,CABINET -- THREAD,0.834482759,7,2.422,M,1793,1793,1793,,,,,,,,,,,
35,dominant,long,NV,57,BAR ,N,BAR -- BEER,BAR -- FORBID,BAR -- SWING,0.834482759,4,3.12,M,1920,1920,1920,,,,,,,,,,,
35,dominant,long,NN,47,FOOT,,FOOT -- TOE,FOOT -- INCH,FOOT -- HAWK,0.867346939,4,2.81,M,1930,1930,1930,,,,,,,,,,,
35,dominant,long,NV,110,PEER,N,PEER -- FRIEND,PEER -- LOOK,PEER -- NIGHT,0.649350649,4,4.65,M,2155,2155,2155,,,,,,,,,,,
35,dominant,long,NV,43,DART,N,DART -- THROW,DART -- SPRINT,DART -- PORCH,0.736486486,4,2.692,M,2364,2364,2364,,,,,,,,,,,
35,dominant,long,NV,74,COUNTER,N,COUNTER -- KITCHEN,COUNTER -- OPPOSE,COUNTER -- SHRINK,0.758169935,7,2.762,M,2449,2449,2449,,,,,,,,,,,
35,dominant,long,NN,49,HABIT,,HABIT -- CUSTOM,HABIT -- NUN,HABIT -- TUBES,0.612244898,5,2.53,M,3675,3675,3675,,,,,,,,,,,
35,dominant,short,NN,34,MARBLE,,MARBLE -- STONE,MARBLE -- ROUND,MARBLE -- MAGIC,0.489655172,6,3.43,M,879,879,879,,,,,,,,,,,
35,dominant,short,NV,39,MUG,N,MUG -- COFFEE,MUG -- ROB,MUG -- GROW,0.825,3,3.482,M,1150,1150,1150,,,,,,,,,,,
35,dominant,short,NV,10,FOIL,N,FOIL -- ALUMINUM,FOIL -- RUIN,FOIL -- STREAM,0.869281046,4,2.61,M,1231,1231,1231,,,,,,,,,,,
35,dominant,short,NN,36,LIMB,,LIMB -- ARM,LIMB -- BRANCH,LIMB -- PLATE,0.563492063,4,3.12,M,1329,1329,1329,,,,,,,,,,,
35,dominant,short,NN,140,CABLE,,CABLE -- TELEVISION,CABLE -- CORD,CABLE -- WHISTLE,0.716216216,5,2.9,M,1462,1462,1462,,,,,,,,,,,
